,Link,Date,Headline,neg,neu,pos,compound
874,https://www.investing.com/news/coronavirus/japan-aims-to-launch-coronavirus-contact-tracking-app-next-week-2200550,2020-06-12,Japan aims to launch coronavirus contact tracking app next week By Reuters,0.032,0.883,0.085,0.9086
875,https://www.investing.com/news/stock-market-news/stock-pickers-are-failing-to-beat-the-whiplashed-pandemic-market-2200709,2020-06-12,Stock Pickers Are Failing to Beat the Whiplashed Pandemic Market By Bloomberg,0.077,0.828,0.095,0.8156
876,https://www.investing.com/news/technology-news/zoom-hits-political-turbulence-in-washington-beijing-lobbyists-ready-2200909,2020-06-12,"Zoom hits political turbulence in Washington, Beijing; lobbyists ready By Reuters",0.075,0.869,0.056,-0.8074
877,https://www.investing.com/news/economy/watch-now--nasdaq-briefly-tops-10000-as-big-tech-rallies-back-to-aths-comic-2201100,2020-06-13,"Watch Now:  Nasdaq (Briefly) Tops 10,000 As Big Tech Rallies Back To ATHs (Comic) By Investing.com",0.123,0.794,0.083,-0.6808
878,https://www.investing.com/news/stock-market-news/factbox-what-changes-are-companies-making-in-response-to-george-floyd-protests-2201218,2020-06-13,Factbox: What changes are companies making in response to George Floyd protests? By Reuters,0.089,0.842,0.069,-0.9153
879,https://www.investing.com/news/coronavirus/explainer-europe-steps-up-tech-battle-vs-coronavirus-with-german-app-2201894,2020-06-15,Explainer: Europe steps up tech battle vs. coronavirus with German app By Reuters,0.034,0.865,0.101,0.9884
880,https://www.investing.com/news/technology-news/applebacked-study-sheds-light-on-physical-sales-through-app-store-2202652,2020-06-15,Apple-backed study sheds light on physical sales through App Store By Reuters,0.022,0.929,0.049,0.7906
881,https://www.investing.com/news/technology-news/amazon-ceo-jeff-bezos-is-willing-to-testify-before-congress-letter-2202247,2020-06-16,Amazon says CEO Bezos willing to testify before U.S. Congress By Reuters,0.031,0.881,0.088,0.9219
882,https://www.investing.com/news/coronavirus/eu-member-states-agree-specs-for-coronavirus-app-interoperability-2203021,2020-06-16,EU member states agree specs for coronavirus app interoperability By Reuters,0.021,0.876,0.103,0.9062
883,https://www.investing.com/news/stock-market-news/stocks--us-futures-higher-as-market-eyes-more-fed-stimulus-2203089,2020-06-16,Stocks - U.S. Futures Higher as Market Eyes More Fed Stimulus By Investing.com,0.055,0.88,0.066,0.7351
884,https://www.investing.com/news/technology-news/eu-antitrust-regulators-to-investigate-apples-app-store-apple-pay-2203012,2020-06-16,"Apple's App Store, Apple Pay targeted by EU antitrust regulators By Reuters",0.066,0.835,0.099,0.872
885,https://www.investing.com/news/technology-news/eu-antitrust-regulators-set-july-20-deadline-for-google-fitbit-deal-2203230,2020-06-16,"EU antitrust regulators set July 20 deadline for Google, Fitbit deal By Reuters",0.007,0.89,0.102,0.9393
886,https://www.investing.com/news/stocks--2203263,2020-06-16,"Stocks - Caterpillar, GE Soar in Premarket as Data Boost Cyclicals By Investing.com",0.0,1.0,0.0,0.0
887,https://www.investing.com/news/coronavirus/german-coronavirus-smartphone-tracing-app-goes-live-2202956,2020-06-16,Germany launches coronavirus app as EU eyes travel revival By Reuters,0.03,0.881,0.089,0.9745
888,https://www.investing.com/news/stock-market-news/stocks--wall-street-surges-at-open-after-retail-sales-rebound-2203306,2020-06-16,Stocks - Wall Street Surges at Open After Retail Sales Rebound By Investing.com,0.047,0.864,0.089,0.9502
889,https://www.investing.com/news/technology-news/frances-covid-tracing-app-hard-to-link-to-others-eu-official-says-2203481,2020-06-16,"France's COVID tracing app hard to link to others, EU official says By Reuters",0.007,0.928,0.065,0.8861
890,https://www.investing.com/news/stock-market-news/factbox-what-changes-are-companies-making-in-response-to-george-floyd-protests-2203552,2020-06-16,Factbox: What changes are companies making in response to George Floyd protests? By Reuters,0.082,0.845,0.072,-0.8126
891,https://www.investing.com/news/stock-market-news/dow-rises-as-retail-sales-rebound-suggests-economic-recovery-underway-2203611,2020-06-16,Dow Rises as Retail Sales Rebound Suggests Economic Recovery Underway By Investing.com,0.055,0.821,0.125,0.9807
892,https://www.investing.com/news/stock-market-news/dow-pares-some-gains-but-signs-of-economic-recovery-keep-bulls-alive-2203804,2020-06-16,"Dow Pares Some Gains, but Signs of Economic Recovery Keep Bulls Alive By Investing.com",0.08,0.822,0.098,0.929
893,https://www.investing.com/news/general/tv-viewers-seek-out-13th-and-other-stories-about-race-amid-protests-2203993,2020-06-17,TV viewers seek out '13th' and other stories about race amid protests By Reuters,0.07,0.829,0.102,0.8836
894,https://www.investing.com/news/coronavirus/spain-to-trial-coronavirus-tracing-app-on-holiday-island-2204790,2020-06-17,Spain to trial coronavirus tracing app on holiday island By Reuters,0.037,0.894,0.069,0.875
895,https://www.investing.com/news/technology-news/twitter-tests-new-voice-tweeting-feature-2204901,2020-06-17,Twitter tests new voice tweeting feature By Reuters,0.122,0.83,0.048,-0.9493
896,https://www.investing.com/news/technology-news/australian-regulator-raises-concerns-over-google-fitbit-deal-2205225,2020-06-18,Australian regulator says Google's $2.1 billion Fitbit deal could harm competition By Reuters,0.032,0.885,0.083,0.9458
897,https://www.investing.com/news/stock-market-news/eu-ready-to-go-it-alone-on-taxation-of-digital-firms-2205419,2020-06-18,EU ready to go it alone on taxation of digital firms By Reuters,0.044,0.836,0.12,0.8839
898,https://www.investing.com/news/stock-market-news/stocks--us-futures-edge-lower-amid-virus-concerns-2205571,2020-06-18,Stocks - U.S. Futures Edge Lower Amid Virus Concerns By Investing.com,0.066,0.857,0.077,0.3369
899,https://www.investing.com/news/economy/cash-flows-into-us-growth-funds-surge-value-funds-see-outflows-2205775,2020-06-18,"Cash flows into U.S. growth funds surge, value funds see outflows By Reuters",0.039,0.747,0.214,0.9962
900,https://www.investing.com/news/stock-market-news/stocks---wall-street-mixed-early-after-sticky-jobless-claims-2205827,2020-06-18,Stocks  - Wall Street Mixed Early After Sticky Jobless Claims By Investing.com,0.066,0.917,0.018,-0.952
901,https://www.investing.com/news/stock-market-news/shopify-blackberry-working-with-canada-on-covid19-tracing-app-2206135,2020-06-18,"Shopify, BlackBerry Working With Canada on Covid-19 Tracing App By Bloomberg",0.035,0.927,0.038,0.1779
902,https://www.investing.com/news/technology-news/facebook-acquires-crowdsourced-mapping-company-mapillary-2206426,2020-06-18,Facebook acquires crowdsourced mapping company Mapillary By Reuters,0.032,0.901,0.067,0.7125
903,https://www.investing.com/news/technology-news/uk-to-use-googleapple-model-for-tracing-app-in-uturn-bbc-2205768,2020-06-19,UK ditches homegrown COVID-19 tracing app to use Google-Apple model By Reuters,0.06,0.793,0.147,0.9936
904,https://www.investing.com/news/stock-market-news/main-street-investors-bank-profits-on-rally-that-wall-street-doubted-2206607,2020-06-19,Main Street investors bank profits on rally that Wall Street doubted By Reuters,0.054,0.865,0.08,0.9044
905,https://www.investing.com/news/stock-market-news/brazil-brokerage-xp-puts-19-million-into-esgfocused-funds-2207181,2020-06-19,Brazil brokerage XP puts $19 million into ESG-focused funds By Reuters,0.008,0.771,0.221,0.9826
906,https://www.investing.com/news/stock-market-news/apple-to-shut-some-us-stores-again-due-to-spike-in-covid19-cases-bloomberg-news-2207270,2020-06-19,Apple to shut some U.S. stores again due to rising COVID-19 cases By Reuters,0.07,0.839,0.092,0.2732
907,https://www.investing.com/news/stock-market-news/futures-climb-on-optimism-over-swift-recovery-2206822,2020-06-19,"Wall Street dips on news of Apple Store closures, prospects of new shutdowns By Reuters",0.071,0.856,0.073,0.3818
908,https://www.investing.com/news/stock-market-news/dow-falls-as-apples-move-to-close-stores-in-florida-arizona-stokes-virus-fears-2207275,2020-06-19,Dow Falls as Apple's Move to Close Some U.S. Stores Triggers Virus Fears By Investing.com,0.057,0.89,0.054,0.0516
909,https://www.investing.com/news/stock-market-news/dow-ends-lower-but-grabs-weekly-win-after-wild-swings-2207485,2020-06-19,"Dow Ends Lower, But Grabs Weekly Win After Wild Swings By Investing.com",0.038,0.895,0.068,0.8074
910,https://www.investing.com/news/economic-indicators/taiwan-may-export-orders-up-flags-better-outlook-though-wary-of-pandemic-2207648,2020-06-20,"Taiwan May export orders up, flags better outlook though wary of pandemic By Reuters",0.066,0.851,0.084,0.7876
911,https://www.investing.com/news/forex-news/dollar-holds-gains-as-fear-of-renewed-pandemic-gathers-pace-2208128,2020-06-22,Dollar holds gains as fear of renewed pandemic gathers pace By Reuters,0.064,0.845,0.091,0.9498
912,https://www.investing.com/news/stock-market-news/us-stock-futures-fall-as-infections-spike-hits-confidence-2208097,2020-06-22,European stocks hit by rising coronavirus cases By Reuters,0.1,0.825,0.076,-0.9502
913,https://www.investing.com/news/stock-market-news/stockbeat-whats-left-of-wirecard-2208312,2020-06-22,StockBeat: What's Left of Wirecard? By Investing.com,0.078,0.839,0.083,0.2048
914,https://www.investing.com/news/stock-market-news/taiwan-minister-says-tsmc-has-offset-lost-huawei-orders-2208351,2020-06-22,Taiwan minister says TSMC has offset lost Huawei orders By Reuters,0.055,0.899,0.046,-0.2263
915,https://www.investing.com/news/economy/top-5-things-to-know-in-the-market-on-monday-june-22nd-2208365,2020-06-22,"Top 5 Things to Know in the Market on Monday, June 22nd By Investing.com",0.091,0.844,0.064,-0.9761
916,https://www.investing.com/news/stock-market-news/stocks--us-futures-higher-spotlight-on-apple-conference-2208375,2020-06-22,Stocks - U.S. Futures Higher; Spotlight on Apple Conference By Investing.com,0.041,0.918,0.041,0.2011
917,https://www.investing.com/news/stock-market-news/stocks--2208456,2020-06-22,"Stocks - Virgin Galactic, Gap Soar Premarket; American Airlines Slumps By Investing.com",0.022,0.893,0.085,0.8674
918,https://www.investing.com/news/stock-market-news/stocks--wall-street--ticks-up-as-reopening-narrative-regains-upper-hand-2208601,2020-06-22,Stocks - Wall Street  Ticks up as Reopening Narrative Regains Upper Hand By Investing.com,0.035,0.916,0.049,0.6908
919,https://www.investing.com/news/economy/apple-to-update-developers-possibly-signal-split-from-intel-2208393,2020-06-22,"Apple launches phone-based car keys, new features at developer conference By Reuters",0.005,0.94,0.056,0.9648
920,https://www.investing.com/news/stock-market-news/dow-climbs-as-rise-in-tech-overshadows-rising-covid19-infection-2208910,2020-06-22,Dow Inches Higher as Tech Shine Overshadows Rising Covid-19 Infections By Investing.com,0.037,0.91,0.053,0.6369
921,https://www.investing.com/news/stock-market-news/dow-ends-higher-as-traders-continue-to-bet-on-tech-2209052,2020-06-22,Dow Ends Higher as Traders Continue to Bet on Tech By Investing.com,0.026,0.933,0.04,0.5451
922,https://www.investing.com/news/day-ahead-3-things-to-watch-for-june-23-2209072,2020-06-22,Day Ahead: 3 Things to Watch for June 23 By Investing.com,0.029,0.931,0.04,0.4939
923,https://www.investing.com/news/stock-market-news/sonos-soars-21--as-analyst-sees-timing-right-for-apple-buy-2208972,2020-06-22,Sonos Soars 21%  as Analyst Sees Timing Right for Apple Buy By Investing.com,0.025,0.811,0.163,0.8625
924,https://www.investing.com/news/stock-market-news/stock-futures-cling-to-hopes-of-recovery-as-virus-cases-rise-2208372,2020-06-22,Wall Street ends higher with boost from technology stocks By Reuters,0.048,0.855,0.097,0.9792
925,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-059-2209135,2020-06-22,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.59% By Investing.com,0.039,0.892,0.069,0.8807
926,https://www.investing.com/news/technology-news/apple-modifies-app-review-process-letting-developers-challenge-guidelines-2209290,2020-06-23,"Apple modifies app review process, letting developers 'challenge' guidelines By Reuters",0.091,0.889,0.02,-0.9769
927,https://www.investing.com/news/technology-news/taiwans-foxconn-eyes-further-india-investment-sees-bright-outlook-there-2209315,2020-06-23,"Taiwan's Foxconn eyes further India investment, sees bright outlook there By Reuters",0.067,0.877,0.056,-0.4404
928,https://www.investing.com/news/stock-market-news/stocks--us-futures-higher-2209598,2020-06-23,Stocks - U.S. Futures Higher as Trump Reassures on China; PMI Data Due By Investing.com,0.061,0.879,0.059,-0.0184
929,https://www.investing.com/news/stocks--2209709,2020-06-23,"Stocks - Apple Gains Premarket; Beyond Meat, T-Mobile Drop By Investing.com",0.085,0.832,0.083,-0.1298
930,https://www.investing.com/news/stock-market-news/stocks--wall-street-opens-higher-after-china-wobble-2209843,2020-06-23,Stocks - Wall Street Opens Higher After China Wobble By Investing.com,0.057,0.893,0.05,-0.567
931,https://www.investing.com/news/technology-news/ireland-luxembourg-need-more-muscle-to-police-tech-giants-eu-report-says-2210113,2020-06-23,"Ireland, Luxembourg need more muscle to police tech giants, EU report says By Reuters",0.012,0.875,0.113,0.9788
932,https://www.investing.com/news/coronavirus/spain-to-trial-coronavirus-tracing-app-on-canary-island-2210144,2020-06-23,Spain to trial coronavirus tracing app on Canary Island By Reuters,0.023,0.935,0.042,0.6187
933,https://www.investing.com/news/stock-market-news/stock-futures-rise-on-trade-deal-relief-business-activity-data-awaited-2209630,2020-06-23,"Wall Street higher on signs of recovery, Nasdaq hits record high By Reuters",0.035,0.868,0.098,0.9785
934,https://www.investing.com/news/us-stocks-higher-on-manufacturing-slump-slowdown-2210064,2020-06-23,U.S Stocks Gain on Recovery Signs as Nasdaq Hits Record By Investing.com,0.055,0.9,0.045,-0.128
935,https://www.investing.com/news/stock-market-news/nasdaq-hits-record-but-stocks-show-weakness-at-the-close-2210272,2020-06-23,Nasdaq Hits Record But Stocks Show Weakness at the Close By Investing.com,0.033,0.906,0.061,0.8271
936,https://www.investing.com/news/stock-market-news/day-ahead-3-things-to-watch-for-june-24-2210332,2020-06-23,Day Ahead: 3 Things to Watch for June 24 By Investing.com,0.064,0.866,0.07,0.4588
937,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-050-2210364,2020-06-23,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.50% By Investing.com,0.042,0.895,0.063,0.6705
938,https://www.investing.com/news/stock-market-news/exclusive-us-development-agency-could-loan-billions-for-reshoring-official-says-2210201,2020-06-23,"Exclusive: New U.S. development agency could loan billions for reshoring, official says By Reuters",0.025,0.918,0.057,0.9089
939,https://www.investing.com/news/stock-market-news/stocks--us-futures-lower-amid-virus-flareups-2210745,2020-06-24,Stocks - U.S. Futures Lower Amid Virus Flareups By Investing.com,0.054,0.887,0.06,-0.2144
940,https://www.investing.com/news/stock-market-news/stocks--dell-vmware-soar-premarket-paypal-drops-2210815,2020-06-24,"Stocks - Dell, VMware Soar Premarket; PayPal Drops By Investing.com",0.051,0.906,0.044,-0.5423
